# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995  0.257799  0.257799  0.000000  0.11852707E-01  0.37666018E-02  0.18200855E-02  0.62841140E-02 -0.18094802E-04
 -0.092276  0.000995  0.250434  0.250434 -0.000000  0.12406346E-01  0.42456822E-02  0.18989092E-02  0.62800719E-02 -0.18317354E-04
 -0.092276  0.000995  0.243068  0.243068  0.000000  0.13038561E-01  0.47967564E-02  0.19843969E-02  0.62759259E-02 -0.18517873E-04
 -0.092276  0.000995  0.235702  0.235702 -0.000000  0.13762612E-01  0.54325362E-02  0.20771079E-02  0.62716651E-02 -0.18697012E-04
 -0.092276  0.000995  0.228337  0.228337  0.000000  0.14594421E-01  0.61683505E-02  0.21776496E-02  0.62672760E-02 -0.18855246E-04
 -0.092276  0.000995  0.220971  0.220971 -0.000000  0.15553175E-01  0.70227480E-02  0.22866779E-02  0.62627417E-02 -0.18992847E-04
 -0.092276  0.000995  0.213605  0.213605  0.000000  0.16662095E-01  0.80182653E-02  0.24048983E-02  0.62580413E-02 -0.19109869E-04
 -0.092276  0.000995  0.206239  0.206239 -0.000000  0.17949405E-01  0.91823978E-02  0.25330644E-02  0.62531491E-02 -0.19206127E-04
 -0.092276  0.000995  0.198874  0.198874  0.000000  0.19449560E-01  0.10548834E-01  0.26719741E-02  0.62480337E-02 -0.19281180E-04
 -0.092276  0.000995  0.191508  0.191508 -0.000000  0.21204810E-01  0.12159027E-01  0.28224607E-02  0.62426572E-02 -0.19334315E-04
 -0.092276  0.000995  0.184142  0.184142  0.000000  0.23267195E-01  0.14064206E-01  0.29853785E-02  0.62369752E-02 -0.19364532E-04
 -0.092276  0.000995  0.176777  0.176777  0.000000  0.25701101E-01  0.16327958E-01  0.31615787E-02  0.62309354E-02 -0.19370534E-04
 -0.092276  0.000995  0.169411  0.169411  0.000000  0.28586538E-01  0.19029539E-01  0.33518719E-02  0.62244777E-02 -0.19350715E-04
 -0.092276  0.000995  0.162045  0.162045 -0.000000  0.32023359E-01  0.22268155E-01  0.35569727E-02  0.62175341E-02 -0.19303164E-04
 -0.092276  0.000995  0.154680  0.154680 -0.000000  0.36136679E-01  0.26168459E-01  0.37774170E-02  0.62100285E-02 -0.19225669E-04
 -0.092276  0.000995  0.147314  0.147314  0.000000  0.41083847E-01  0.30887642E-01  0.40134434E-02  0.62018776E-02 -0.19115744E-04
 -0.092276  0.000995  0.139948  0.139948 -0.000000  0.47063371E-01  0.36624526E-01  0.42648235E-02  0.61929920E-02 -0.18970673E-04
 -0.092276  0.000995  0.132582  0.132582 -0.000000  0.54326275E-01  0.43631161E-01  0.45306228E-02  0.61832789E-02 -0.18787589E-04
